name,brand,barcode,proteins,carbohydrates,fats,energy,saturated_fats,monounsaturated_fats,polyunsaturated_fats,omega3,omega6,sugars,salt,dietary_fiber,cholesterol,caffeine_milli,vitamin_a,vitamin_b1,vitamin_b2,vitamin_b3,vitamin_b5,vitamin_b6,vitamin_b7_micro,vitamin_b9,vitamin_b12,vitamin_c,vitamin_d,vitamin_e,vitamin_k_micro,manganese_milli,magnesium,potassium,calcium,copper_milli,zinc,sodium,iron,phosphorus,selenium,iodine,package_weight,serving_weight
"Salad dressing french style, home-made (with rapeseed oil)",,,0.9,1.3,40.8,377,3.4,21.0,14.5,,,0.6,1.3,0.4,0.02,,,2.9999999999999997e-05,1e-05,0.00011,,1e-05,,5.7999999999999995e-06,1.1e-07,0.0002,2.0000000000000002e-07,0.01824,,,0.011,0.037,0.015,,0.0002,0.51,0.0003,0.025,0.0,1.2e-05,,
"Salad dressing italian style, home-made (with olive oil)",,,0.3,1.0,46.1,421,5.5,34.6,3.4,,,0.2,0.7,0.2,0.0,,,1e-05,0.0,2.9999999999999997e-05,,5e-05,,1e-06,0.0,0.0007,0.0,0.01326,,,0.005,0.039,0.004,,0.0001,0.27,0.0002,0.012,1.0000000000000001e-07,2.7e-06,,
"Salad dressing, italienisch style",,,0.1,4.9,32.1,309,3.2,15.4,11.8,,,4.1,2.0,0.1,0.0,,,0.0,0.0,1e-05,,0.00017,,1e-06,0.0,0.0001,0.0,0.01357,,,0.0033,0.026,0.0063,,0.0001,0.8,0.0002,0.0058,2e-06,3.4e-06,,
"Salad dressing with yogurt, home-made",,,2.2,8.0,26.5,279,3.4,11.2,10.5,,,8.0,0.7,0.0,0.006,,,1e-05,0.0001,7.000000000000001e-05,,5e-05,,5.7999999999999995e-06,1.7000000000000001e-07,0.0065,1.0000000000000001e-07,0.01073,,,0.0076,0.11,0.076,,0.0003,0.3,0.0001,0.063,0.0,9.2e-06,,
Salametti,,,14.8,0.3,31.4,343,11.8,14.7,3.3,,,0.3,2.8,0.0,0.059,,,0.00046,0.00017,0.00395,,0.00028000000000000003,,2.1000000000000002e-06,1.8999999999999998e-06,0.0,0.0,0.0005200000000000001,,,0.016,0.25,0.003,,0.0017,1.12,0.0009,0.13,0.0,6e-07,,
Salami,,,24.1,0.0,30.1,367,11.3,13.4,2.7,,,0.0,3.9,0.0,0.084,,,0.00075,0.00023,0.007679999999999999,,0.00031,,3e-06,1.04e-06,0.018600000000000002,1.7e-06,0.0,,,0.018,0.39,0.0,,0.003,1.56,0.0013,0.2,1.3e-05,9.000000000000001e-07,,
"Salami ""budget"" type",,,22.0,0.0,37.1,422,13.6,15.7,3.1,,,0.0,3.8,0.0,0.076,,,0.00047,0.00015,0.005900000000000001,,0.00023999999999999998,,2.1000000000000002e-06,1.1e-06,0.013699999999999999,2.3e-06,0.0,,,0.017,0.33,0.0,,0.0027,1.53,0.0012,0.18,1.2e-05,6e-07,,
"Salmon, cultured, filet, steamed (without addition of fat and salt)",,,18.7,0.0,13.9,200,2.0,6.8,4.6,,,0.0,0.2,0.0,0.083,,,0.0002,0.00011999999999999999,0.00718,,0.00044,,1.1400000000000001e-05,6.9e-06,0.001,7.2999999999999996e-06,0.00219,,,0.03,0.41,0.015,,0.0005,0.061,0.0004,0.26,2.1e-05,4.9e-05,,
"Salmon, cultured, raw",,,19.9,0.0,15.9,223,2.3,7.8,5.2,,,0.0,0.1,0.0,0.066,,,0.00020999999999999998,0.00014000000000000001,0.008199999999999999,,0.0005,,1.3e-05,6.9e-06,0.001,8.3e-06,0.0025,,,0.028,0.44,0.012,,0.0004,0.057,0.0004,0.25,1.9e-05,4.4e-05,,
"Salmon, smoked",,,23.2,0.0,8.9,173,1.1,3.7,2.0,,,0.0,4.1,0.0,0.05,,,0.00025,0.00016,0.0087,,0.00064,,3e-06,4.2999999999999995e-06,0.0,6.3e-06,0.0022400000000000002,,,0.027,0.41,0.01,,0.0004,1.66,0.0,0.31,1.7e-05,5.6e-05,,
"Salmon, wild, raw",,,19.7,0.0,11.5,182,1.8,4.4,1.9,,,0.0,0.2,0.0,0.05,,,0.0002,0.00015,0.007,,0.0006,,1.3e-05,6.9e-06,0.0,8.400000000000001e-06,0.0012,,,0.03,0.48,0.008,,0.0004,0.063,0.0004,0.26,5e-05,5.3e-05,,
Salsiz sausage,,,25.2,0.0,34.9,415,13.6,15.7,3.0,,,0.0,3.9,0.0,0.08,,,0.00041999999999999996,0.00015,0.006900000000000001,,0.00034,,2.1000000000000002e-06,1.7e-06,0.007,1.1e-06,0.0,,,0.015,0.4,0.016,,0.004,1.54,0.0022,0.15,1.2e-05,6e-07,,
"Salt, himalaya salt",,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,95.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.14,,0.0,38.0,0.024,0.0,0.0,0.0,,
"Saltimbocca, pan fried in rapeseed oil HOLL",,,28.8,0.1,11.2,216,1.8,7.2,1.2,,,0.1,1.7,0.0,0.085,,,0.00020999999999999998,0.0003,0.008199999999999999,,0.0003,,1.24e-05,8.5e-07,0.001,1.0000000000000001e-07,0.00061,,,0.03,0.34,0.0091,,0.0031,0.67,0.003,0.25,1.1e-05,2.0000000000000002e-07,,
"Salt, sea salt, fleur de sel",,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,95.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.42,0.14,0.11,,0.0,37.9,0.0,0.0,0.0,3.7999999999999996e-06,,
"Salt, sea salt, standard, white, without iodine and fluoride added",,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,99.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.037,0.017,0.03,,0.0,39.7,0.0,0.0,0.0,1.8000000000000001e-06,,
"Samosa, deep-fried",,,6.4,30.6,25.3,382,7.9,12.9,3.3,,,1.3,0.8,3.1,0.0,,,0.00013000000000000002,5.9999999999999995e-05,0.00088,,0.00011999999999999999,,2.01e-05,0.0,0.0119,0.0,0.00229,,,0.025,0.2,0.02,,0.0006,0.33,0.0009,0.072,1.3e-06,2e-06,,
Sandwich (baguette bread) with cold cuts,,,5.3,17.3,6.8,154,1.7,2.9,1.6,,,1.8,0.8,1.5,0.011,,,0.0001,4e-05,0.0007700000000000001,,8.999999999999999e-05,,1.49e-05,1.5e-07,0.0112,1.0000000000000001e-07,0.00181,,,0.013,0.16,0.014,,0.0005,0.34,0.0005,0.061,9.000000000000001e-07,2.2e-06,,
Sandwich (baguette bread) with dried meat,,,7.2,18.4,3.7,139,0.5,1.5,1.4,,,1.9,1.3,1.7,0.011,,,7.000000000000001e-05,5e-05,0.00136,,0.00011,,1.5e-05,1.7000000000000001e-07,0.0070999999999999995,0.0,0.0019,,,0.016,0.2,0.013,,0.001,0.5,0.0009,0.072,0.0,2e-06,,
Sandwich (baguette bread) with ham,,,6.3,17.4,3.5,129,0.5,1.4,1.3,,,1.8,1.2,1.6,0.009,,,0.00017999999999999998,5e-05,0.0012900000000000001,,0.00011999999999999999,,1.4400000000000001e-05,3e-08,0.0158,0.0,0.00181,,,0.015,0.2,0.014,,0.0006,0.47,0.0006,0.087,0.0,2.4e-06,,
Sandwich (baguette bread) with luncheon meat,,,8.0,25.3,9.0,217,2.0,3.8,2.5,,,1.1,1.2,1.6,0.065,,,0.00011,7.000000000000001e-05,0.00076,,8.999999999999999e-05,,1.77e-05,2.3000000000000002e-07,0.0099,6e-07,0.0029100000000000003,,,0.015,0.15,0.017,,0.0007,0.47,0.0008,0.093,5.7000000000000005e-06,6.2e-06,,
Sandwich (baguette bread) with mozzarella,,,5.9,20.2,5.9,161,1.7,2.2,1.7,,,1.5,1.0,1.6,0.008,,,7.000000000000001e-05,5.9999999999999995e-05,0.00041999999999999996,,7.000000000000001e-05,,1.4599999999999999e-05,1.7000000000000001e-07,0.0073,1.0000000000000001e-07,0.00221,,,0.014,0.14,0.049,,0.0007,0.41,0.0006,0.08,0.0,2.5e-06,,
Sandwich (baguette bread) with raw ham,,,8.8,18.8,5.4,162,1.1,2.3,1.6,,,1.3,1.4,1.5,0.016,,,0.00022,7.000000000000001e-05,0.00219,,0.00015,,1.29e-05,8e-08,0.0083,1.0000000000000001e-07,0.00204,,,0.017,0.23,0.013,,0.0008,0.55,0.0009,0.089,3.4e-06,2.2e-06,,
Sandwich (baguette bread) with salami,,,5.8,18.4,6.2,156,1.5,2.6,1.6,,,1.8,1.2,1.7,0.011,,,0.00013000000000000002,5e-05,0.0011,,0.0001,,1.53e-05,1.2e-07,0.0088,2.0000000000000002e-07,0.0019,,,0.014,0.18,0.013,,0.0006,0.5,0.0007,0.059,0.0,2.1000000000000002e-06,,
Sandwich (baguette bread) with semi hard cheese,,,6.7,20.2,7.3,176,2.6,2.4,1.8,,,1.4,1.1,1.6,0.013,,,5.9999999999999995e-05,5.9999999999999995e-05,0.0004,,8e-05,,1.43e-05,1.9e-07,0.0073,1.0000000000000001e-07,0.00222,,,0.017,0.15,0.11,,0.0008,0.45,0.0006,0.11,0.0,3.7e-06,,
Sandwich (baguette bread) with soft cheese,,,6.3,21.5,7.3,181,2.5,2.4,1.8,,,1.2,1.3,1.7,0.013,,,7.000000000000001e-05,8e-05,0.00044,,8e-05,,1.86e-05,1.9e-07,0.005900000000000001,1.0000000000000001e-07,0.00237,,,0.016,0.14,0.065,,0.0006,0.53,0.0007,0.079,0.0,5e-06,,
Sandwich (brown bread) with cold cuts,,,5.5,15.3,6.8,148,1.7,3.0,1.7,,,1.8,0.8,1.9,0.011,,,0.00013000000000000002,5e-05,0.0009699999999999999,,8e-05,,1.84e-05,1.5e-07,0.0112,1.0000000000000001e-07,0.0017800000000000001,,,0.018,0.16,0.017,,0.0007,0.33,0.0007,0.083,0.0,2.4e-06,,
Sandwich (brown bread) with dried meat,,,7.4,16.2,3.8,132,0.5,1.5,1.5,,,1.9,1.2,2.0,0.011,,,0.00011,5.9999999999999995e-05,0.00157,,0.00011,,1.88e-05,1.7000000000000001e-07,0.0070999999999999995,0.0,0.0018700000000000001,,,0.021,0.21,0.016,,0.0012,0.49,0.0011,0.094,0.0,2.1000000000000002e-06,,
Sandwich (brown bread) with ham,,,6.4,15.3,3.6,123,0.5,1.4,1.4,,,1.8,1.1,1.9,0.009,,,0.00020999999999999998,7.000000000000001e-05,0.00149,,0.00011999999999999999,,1.7899999999999998e-05,3e-08,0.0158,0.0,0.0017800000000000001,,,0.02,0.2,0.017,,0.0008,0.46,0.0008,0.11,0.0,2.5e-06,,
Sandwich (brown bread) with luncheon meat,,,8.2,22.0,9.1,207,2.0,3.8,2.6,,,1.1,1.2,2.2,0.065,,,0.00017,8.999999999999999e-05,0.00107,,8e-05,,2.33e-05,2.3000000000000002e-07,0.0099,6e-07,0.0028599999999999997,,,0.023,0.16,0.021,,0.001,0.46,0.0011,0.13,6e-06,6.4000000000000006e-06,,
Sandwich (brown bread) with mozzarella,,,6.1,17.7,6.0,153,1.7,2.2,1.7,,,1.5,1.0,2.1,0.008,,,0.00011,7.000000000000001e-05,0.00066,,7.000000000000001e-05,,1.89e-05,1.7000000000000001e-07,0.0073,1.0000000000000001e-07,0.00218,,,0.02,0.15,0.052,,0.0009,0.4,0.0008,0.11,0.0,2.7e-06,,
Sandwich (brown bread) with raw ham,,,9.0,16.4,5.5,155,1.1,2.3,1.6,,,1.3,1.4,1.9,0.016,,,0.00026000000000000003,8e-05,0.0024100000000000002,,0.00014000000000000001,,1.6899999999999997e-05,8e-08,0.0083,1.0000000000000001e-07,0.0020099999999999996,,,0.023,0.24,0.016,,0.001,0.54,0.0011,0.11,3.7e-06,2.3e-06,,
Sandwich (brown bread) with salami,,,5.9,16.2,6.3,149,1.5,2.6,1.7,,,1.8,1.2,2.0,0.011,,,0.00017,5.9999999999999995e-05,0.0013,,8.999999999999999e-05,,1.91e-05,1.1e-07,0.0088,2.0000000000000002e-07,0.0018700000000000001,,,0.019,0.18,0.016,,0.0008,0.49,0.0009,0.082,0.0,2.2e-06,,
Sandwich (brown bread) with semi hard cheese,,,6.9,17.6,7.4,169,2.6,2.4,1.8,,,1.4,1.1,2.1,0.013,,,0.00011,8e-05,0.00064,,7.000000000000001e-05,,1.86e-05,1.8e-07,0.0073,1.0000000000000001e-07,0.00219,,,0.023,0.15,0.12,,0.0011,0.44,0.0009,0.13,0.0,3.9e-06,,
Sandwich (brown bread) with soft cheese,,,6.5,18.8,7.4,172,2.5,2.4,1.9,,,1.2,1.3,2.1,0.013,,,0.00011,0.0001,0.0007,,7.000000000000001e-05,,2.3199999999999998e-05,1.9e-07,0.005900000000000001,1.0000000000000001e-07,0.00234,,,0.022,0.15,0.069,,0.0009,0.52,0.0009,0.11,0.0,5.2e-06,,
"Sardine, in tomatosauce, canned",,,18.5,0.9,10.8,177,2.9,2.7,3.5,,,0.9,0.8,1.1,0.071,,,2.9999999999999997e-05,0.00022,0.0055,,0.00025,,4e-06,8.900000000000001e-06,0.0,3.2999999999999997e-06,0.0023,,,0.038,0.37,0.46,,0.002,0.32,0.0027,0.42,3.9e-05,2.6e-05,,
Saucisson sausage,,,18.2,0.5,36.4,403,13.2,17.2,4.1,,,0.5,2.5,0.0,0.073,,,0.0007199999999999999,0.0002,0.00436,,0.00041999999999999996,,2.5e-06,1.61e-06,0.0592,0.0,0.00064,,,0.021,0.33,0.0038,,0.0017,1.0,0.0009,0.16,0.0,1.2e-06,,
"Saucisson sausage, cooked (without addition of fat and salt)",,,21.1,0.6,39.4,442,14.3,18.6,4.5,,,0.6,2.6,0.0,0.088,,,0.00065,0.00023,0.00394,,0.00038,,2e-06,1.3600000000000001e-06,0.05,0.0,0.0007,,,0.026,0.33,0.0039,,0.002,1.02,0.0011,0.19,0.0,1.4e-06,,
"Sauerkraut, pickled",,,1.3,1.7,0.3,19,0.1,0.0,0.2,,,0.0,1.4,2.2,0.0,,,2.9999999999999997e-05,5e-05,0.0002,,0.00017,,1.2e-05,0.0,0.017,0.0,0.0001,,,0.011,0.22,0.036,,0.0003,0.55,0.0005,0.03,0.0,3.1e-06,,
"Sausage salad, prepared",,,7.1,1.3,21.1,224,5.4,12.5,1.6,,,1.1,1.6,0.4,0.026,,,0.00017,7.000000000000001e-05,0.00163,,5.9999999999999995e-05,,5e-06,2.9e-07,0.0216,4.0000000000000003e-07,0.00297,,,0.011,0.14,0.013,,0.0009,0.65,0.0008,0.11,0.0,9.000000000000001e-07,,
Sausage Vaudois,,,16.5,0.2,32.3,358,12.0,14.8,2.9,,,0.2,2.1,0.0,0.071,,,0.00045,0.00011999999999999999,0.0047,,0.00020999999999999998,,0.0,7e-07,0.0195,0.0,0.0,,,0.017,0.26,0.014,,0.0018,0.83,0.0007,0.17,9.4e-06,0.0,,
"Sausage, veal",,,12.5,1.2,19.2,228,7.9,8.7,1.9,,,1.2,1.9,0.0,0.053,,,0.00016,0.00011,0.00254,,0.00013000000000000002,,0.0,6.5e-07,0.0057,8.000000000000001e-07,0.0,,,0.012,0.15,0.02,,0.0015,0.76,0.0005,0.18,5.0999999999999995e-06,0.0,,
"Sausage, veal, grilled (without addition of fat and salt)",,,13.0,1.3,19.4,232,8.0,8.7,2.0,,,1.3,1.8,0.0,0.056,,,0.00011999999999999999,0.00011,0.0023,,0.0001,,0.0,6.2e-07,0.004900000000000001,8.000000000000001e-07,0.0,,,0.012,0.14,0.021,,0.0016,0.73,0.0005,0.18,5.4e-06,0.0,,
"Sausage,vegan, made from seitan or wheat protein",,,29.1,7.5,10.5,250,2.8,6.5,0.8,,,1.7,1.8,4.6,0.0,,,0.00011,0.00016,0.00049,,8e-05,,4.0600000000000004e-05,0.0,0.0005,3e-07,0.0,,,0.032,0.2,0.037,,0.0018,0.73,0.0017,0.11,2e-05,0.0,,
"Sausage, vegan, made from tofu or soy protein",,,13.4,5.7,16.3,229,2.0,5.0,8.6,,,0.5,1.7,3.0,0.0,,,4e-05,2.9999999999999997e-05,0.00017999999999999998,,2.9999999999999997e-05,,1.73e-05,0.0,0.0005,3e-07,0.0023,,,0.058,0.12,0.14,,0.0014,0.67,0.002,0.21,9.800000000000001e-06,0.0,,
"Savoury cheese quiche, baked (with cake dough)",,,14.3,14.5,20.8,303,11.8,5.1,1.3,,,1.2,0.9,0.6,0.122,,,5e-05,0.00023,0.00016,,8e-05,,1.0199999999999999e-05,7.4e-07,0.0002,9.000000000000001e-07,0.00063,,,0.023,0.13,0.36,,0.002,0.37,0.0007,0.29,0.0,1.4e-05,,
"Savoury cheese quiche, baked (with puff pastry)",,,13.8,11.7,21.9,300,12.4,5.4,1.3,,,1.2,0.9,0.5,0.125,,,5e-05,0.00023,0.00015,,7.000000000000001e-05,,9.9e-06,7.4e-07,0.0002,9.000000000000001e-07,0.00063,,,0.022,0.13,0.36,,0.002,0.38,0.0007,0.29,0.0,1.4e-05,,
"Savoy cabbage, raw",,,2.0,3.0,0.1,27,0.0,0.0,0.0,,,2.8,0.0,3.1,0.0,,,0.0001,2.9999999999999997e-05,0.00019,,0.00019,,5.09e-05,0.0,0.0663,0.0,8e-05,,,0.018,0.29,0.044,,0.0003,0.011,0.0004,0.045,9.000000000000001e-07,2.6e-06,,
"Savoy cabbage, steamed (without addition of salt)",,,1.9,2.9,0.1,26,0.0,0.0,0.0,,,2.7,0.0,2.9,0.0,,,8e-05,2.9999999999999997e-05,0.00015,,0.00017,,3.08e-05,0.0,0.036899999999999995,0.0,8e-05,,,0.017,0.25,0.043,,0.0003,0.0095,0.0004,0.044,9.000000000000001e-07,2.5e-06,,
Sbrinz,,,28.0,0.0,33.2,415,19.9,7.8,1.5,,,0.0,1.8,0.0,0.1,,,1e-05,0.00039,0.0002,,0.0001,,8e-06,2.0699999999999997e-06,0.0,6e-07,0.00035,,,0.038,0.096,1.03,,0.0043,0.71,0.0003,0.66,0.0,4e-05,,
Schabziger (Swiss green cheese),,,31.6,0.0,0.5,132,0.3,0.1,0.0,,,0.0,4.3,0.0,0.002,,,1e-05,0.00028000000000000003,0.0,,5e-05,,0.0,0.0,0.0,0.0,0.0,,,0.034,0.14,0.86,,0.0039,1.74,0.0002,0.56,0.0,0.0,,
Schnitzel bread with cocktail sauce,,,14.5,25.1,11.2,262,1.1,6.7,2.7,,,0.5,1.3,1.3,0.047,,,8e-05,0.00014000000000000001,0.00307,,0.00014000000000000001,,1.6800000000000002e-05,4.1e-07,0.0005,1.0000000000000001e-07,0.00263,,,0.019,0.19,0.0092,,0.0014,0.52,0.0015,0.13,0.0,2.1000000000000002e-06,,
Schnitzel bread with tartare sauce,,,13.9,23.2,10.1,242,1.0,6.0,2.4,,,0.4,1.2,1.3,0.053,,,7.000000000000001e-05,0.00014000000000000001,0.0028599999999999997,,0.00013000000000000002,,1.86e-05,4.1e-07,0.0018,1.0000000000000001e-07,0.00233,,,0.018,0.18,0.011,,0.0014,0.48,0.0014,0.13,0.0,2.6e-06,,
Schützenwurst sausage,,,9.2,0.2,23.0,244,8.5,10.8,2.3,,,0.2,2.1,0.0,0.046,,,0.0001,0.0001,0.0017800000000000001,,5.9999999999999995e-05,,1.4e-06,8.000000000000001e-07,0.0522,0.0,0.00031,,,0.0073,0.082,0.0055,,0.0014,0.85,0.0009,0.14,0.0,6e-07,,
"Scrambled eggs, prepared",,,11.2,1.3,10.8,147,3.8,3.7,1.5,,,1.3,0.8,0.0,0.303,,,8e-05,0.00026000000000000003,7.000000000000001e-05,,7.000000000000001e-05,,4.0600000000000004e-05,1.0900000000000002e-06,0.0002,2.3e-06,0.00102,,,0.013,0.16,0.069,,0.0011,0.33,0.0015,0.19,2e-05,3.5e-05,,
"Scrambled eggs with cheese, prepared",,,11.8,1.3,11.6,157,4.3,3.8,1.5,,,1.3,0.9,0.0,0.297,,,7.000000000000001e-05,0.00026000000000000003,7.000000000000001e-05,,7.000000000000001e-05,,3.98e-05,1.12e-06,0.0002,2.2e-06,0.00101,,,0.014,0.16,0.11,,0.0012,0.34,0.0015,0.21,0.0,3.6e-05,,
"Scrambled eggs with ham, prepared",,,12.8,1.3,9.7,143,3.4,3.3,1.3,,,1.3,1.0,0.0,0.268,,,0.00016,0.00025,0.00091,,0.00011,,3.52e-05,9.499999999999999e-07,0.0091,1.8999999999999998e-06,0.00091,,,0.014,0.2,0.062,,0.0013,0.42,0.0014,0.21,1.8e-05,3.1e-05,,
"Scrambled eggs with mushrooms, prepared",,,9.8,1.5,9.0,127,3.1,3.0,1.3,,,1.3,0.7,0.4,0.251,,,8e-05,0.00026000000000000003,0.00061,,8e-05,,3.66e-05,9.000000000000001e-07,0.0006,2.2e-06,0.00085,,,0.012,0.2,0.059,,0.001,0.27,0.0014,0.17,0.0,3.2e-05,,
"Scrambled egg with herbs, prepared",,,10.6,1.9,10.0,141,3.5,3.4,1.4,,,1.6,0.8,0.4,0.279,,,8e-05,0.00026000000000000003,0.00017999999999999998,,8e-05,,4.9e-05,1e-06,0.016300000000000002,2.1000000000000002e-06,0.00125,,,0.015,0.23,0.082,,0.0011,0.31,0.0019,0.18,1.8e-05,3.3e-05,,
"Seaweed, Nori, dried",,,31.5,10.5,1.6,255,0.4,0.2,0.7,,,0.5,5.0,36.3,0.0,,,0.00058,0.00191,0.0058200000000000005,,0.00053,,2.17e-05,0.0,0.0573,6e-07,0.00287,,,0.49,1.73,0.32,,0.0045,1.98,0.037,0.52,5.1e-05,0.0051,,
"Seeds, kernels, nuts (average), unsalted",,,20.8,9.4,52.9,618,7.6,27.4,15.0,,,4.3,0.0,10.1,0.0,,,0.00044,0.00034,0.00337,,0.00025,,8.240000000000001e-05,0.0,0.001,0.0,0.012039999999999999,,,0.21,0.67,0.16,,0.0035,0.0087,0.0036,0.44,1.1e-05,5e-06,,
Seitan,,,28.0,3.0,7.2,193,0.6,3.4,1.8,,,0.7,1.3,2.3,0.0,,,5e-05,5e-05,0.00020999999999999998,,2.9999999999999997e-05,,1.66e-05,0.0,0.0005,3e-07,0.00148,,,0.021,0.094,0.032,,0.0016,0.54,0.0016,0.087,2.1e-05,1.7e-05,,
Semi-white bread,,,9.4,46.4,1.1,240,0.1,0.1,0.5,,,0.4,1.7,3.7,0.0,,,0.00015,7.000000000000001e-05,0.00079,,0.00019,,2.1e-05,0.0,0.0,0.0,0.00029,,,0.038,0.15,0.016,,0.0013,0.68,0.0018,0.13,2.7e-06,1.1e-06,,
Semi-white bread (with iodized salt),,,9.4,46.4,1.1,240,0.1,0.1,0.5,,,0.4,1.7,3.7,0.0,,,0.00015,7.000000000000001e-05,0.00079,,0.00019,,2.1e-05,0.0,0.0,0.0,0.00029,,,0.038,0.15,0.016,,0.0013,0.67,0.0018,0.13,2.7e-06,4.4e-05,,
"Semmeli (bread roll, white)",,,9.2,48.5,0.9,245,0.2,0.1,0.5,,,0.4,1.6,3.0,0.0,,,0.00014000000000000001,8.999999999999999e-05,0.00083,,0.00011,,3.7e-05,0.0,0.0,0.0,0.00035,,,0.022,0.15,0.01,,0.0008,0.65,0.001,0.091,2.5e-06,9.000000000000001e-07,,
"Semolina pudding, prepared (with full fat milk, without addition of sugar)",,,4.7,11.3,3.0,93,1.8,0.7,0.2,,,4.9,0.2,0.6,0.012,,,2.9999999999999997e-05,0.00019,0.00016,,2.9999999999999997e-05,,6.5e-06,1.5e-07,0.0004,1.0000000000000001e-07,0.00011999999999999999,,,0.016,0.18,0.13,,0.0006,0.073,0.0003,0.11,1.8999999999999998e-06,1.1e-05,,
"Semolina pudding, prepared (with partially skimmed milk, without addition of sugar)",,,4.7,11.3,3.0,93,1.8,0.7,0.2,,,4.9,0.2,0.6,0.012,,,2.9999999999999997e-05,0.00019,0.00016,,2.9999999999999997e-05,,6.5e-06,1.5e-07,0.0004,1.0000000000000001e-07,0.00011999999999999999,,,0.016,0.18,0.13,,0.0006,0.073,0.0003,0.11,1.8999999999999998e-06,1.1e-05,,
Semolina pudding with sugar,,,4.4,18.2,2.8,117,1.6,0.6,0.2,,,12.3,0.2,0.6,0.011,,,2e-05,0.00017,0.00015,,2.9999999999999997e-05,,6.1e-06,1.4e-07,0.0003,1.0000000000000001e-07,0.00011,,,0.015,0.17,0.12,,0.0005,0.068,0.0003,0.11,1.8000000000000001e-06,1e-05,,
"Semolina slice, prepared (with full fat milk)",,,6.2,14.3,7.5,151,4.0,1.9,0.6,,,4.1,0.3,1.0,0.063,,,4e-05,0.00020999999999999998,0.00017,,4e-05,,1.45e-05,2.5e-07,0.0006,4.0000000000000003e-07,0.00034,,,0.019,0.17,0.11,,0.0007,0.1,0.0006,0.12,4.7e-06,1.3e-05,,
"Semolina slice, prepared (with partially skimmed milk)",,,6.3,14.3,6.4,142,3.3,1.6,0.5,,,4.1,0.3,1.0,0.059,,,4e-05,0.00017999999999999998,0.00017,,4e-05,,1.45e-05,2.4e-07,0.0003,4.0000000000000003e-07,0.00031,,,0.019,0.17,0.11,,0.0007,0.1,0.0006,0.13,4.8e-06,1.4e-05,,
Sesame oil,,,0.0,0.0,100.0,900,14.9,40.2,40.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0014,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
"Sesame seeds, peeled",,,26.8,4.6,57.4,660,8.6,21.4,21.7,,,1.6,0.1,8.8,0.0,,,0.00083,0.00011999999999999999,0.0046,,0.00035,,0.000115,0.0,0.0,0.0,8e-05,,,0.35,0.47,0.037,,0.0058,0.026,0.0058,0.64,5.6e-05,5e-06,,
Sesame seeds whole,,,23.1,4.0,53.8,619,7.4,19.4,21.1,,,1.2,0.0,13.3,0.0,,,0.00075,0.00022,0.00461,,0.00034,,0.000171,0.0,0.0,0.0,8e-05,,,0.33,0.5,0.93,,0.0055,0.001,0.0077,0.62,2e-05,5e-06,,
"Shallot, raw",,,1.8,12.2,0.5,66,0.0,0.0,0.0,,,3.3,0.0,2.6,0.0,,,4e-05,1e-05,0.0002,,0.0001,,1.0199999999999999e-05,0.0,0.008,0.0,8e-05,,,0.0075,0.22,0.0095,,0.0002,0.005,0.0001,0.046,0.0,0.0,,
"Shellfish (average), raw",,,15.5,1.0,1.2,77,0.2,0.2,0.4,,,0.0,0.7,0.0,0.123,,,0.00014000000000000001,5e-05,0.0038399999999999997,,0.00015,,1.55e-05,4.5000000000000003e-07,0.002,0.0,0.0015,,,0.034,0.21,0.03,,0.0027,0.27,0.0012,0.19,4.4e-05,0.00017,,
"Sherry, 18.5 vol%",,,0.1,3.6,0.0,118,0.0,0.0,0.0,,,3.6,0.0,0.0,0.0,,,0.0,1e-05,8e-05,,2e-05,,1e-06,1.0000000000000001e-07,0.0,0.0,0.0,,,0.008,0.089,0.009,,0.0003,0.006,0.0005,0.007,0.0,1e-05,,
Short bread cookie (Sablé),,,5.9,53.1,26.2,474,15.5,6.1,1.5,,,17.8,0.1,1.6,0.069,,,5.9999999999999995e-05,1e-05,0.00015,,2e-05,,2.5e-06,0.0,0.0,4.0000000000000003e-07,0.00068,,,0.0075,0.09,0.0079,,0.0003,0.044,0.0003,0.037,1.3e-06,4.0000000000000003e-07,,
"Short pastry base (with butter), sweet, baked",,,9.8,57.3,28.6,530,16.3,6.9,1.9,,,13.2,0.9,2.0,0.126,,,0.00011,7.000000000000001e-05,0.0002,,0.00011,,1.04e-05,2.1e-07,0.0,9.000000000000001e-07,0.0011,,,0.024,0.14,0.02,,0.001,0.35,0.0013,0.12,5.3e-06,7e-06,,
